Item Number,Item Title,Item Description,Item Quantity,Unit of Measure,Consignee ID,Delivery Period (In number of days)
60,"Supply and Fixing for concealed conduit for one light point wiring with 1.5 Sqmm PVC single core cable for one Ceiling Fan by exhaust fan point controlled by one, one way switch and regulator","conforming to IS-694 with stranded copper conducter in and including PVC conduit of adequate size with all accessories including cutting chases and making good the disturbed surface to its original specification including MS sunk box, 3mm thick hylum sheet top cover fixed by means of brass machine screw and cap washer including size 1.5 sq mm nominal cross sectional area",20,Point,gekkdaf,180
61,Supply and Fixing for concealed conduit for one light point wiring 1.5 Sqmm PVC single core cable for one 3 point 5 Amps switch socket outlet point controlled by one switch on the same board.,"conforming to IS-694 with stranded copper conducter in and including PVC conduit of adequate size with all accessories including cutting chases and making good the disturbed surface to its original specification including MS sunk box, 3mm thick hylum sheet top cover fixed by means of brass machine screw and cap washer including size 1.5 sq mm nominal cross sectional area",10,Point,gekkdaf,180
62,Supply and Fixing for concealed conduit for one light point wiring with 1.5 Sqmm PVC single core cable for one 3 pin 5 Amps switch socket outlet point controlled by one switch on independent board.,"conforming to IS-694 with stranded copper conducter in and including PVC conduit of adequate size with all accessories including cutting chases and making good the disturbed surface to its original specification including MS sunk box, 3mm thick hylum sheet top cover fixed by means of brass machine screw and cap washer including size 1.5 sq mm nominal cross sectional area",30,Point,gekkdaf,180
63,"Supply and Fixing for concealed conduit for one light point wiring with 1.5 Sqmm PVC unsheathed single core cable working for one bell point controlled by one, bell switch 5 Amps","conforming to IS-694 with stranded copper conducter in and including PVC conduit of adequate size with all accessories including cutting chases and making good the disturbed surface to its original specification including MS sunk box, 3mm thick hylum sheet top cover fixed by means of brass machine screw and cap washer including size 1.5 sq mm nominal cross sectional area",8,Point ,gekkdaf,180
64,Supply and Fixing for concealed conduit for one light point wiring with 2.5 Sqmm PVC unsheathed single core cable working for for 5 BY 15 amps switch socket cobmination point.,"conforming to IS-694 with stranded copper conducter in and including PVC conduit of adequate size with all accessories including cutting chases and making good the disturbed surface to its original specification including MS sunk box, 3mm thick hylum sheet top cover fixed by means of brass machine screw and cap washer including size 2.5 sq mm nominal cross sectional area PVC insulated unsheathed single core multistranded copper conductor cable as earth continuity conductor connected to main switches by DBs or common earth dolly complete all as specified and directed for the following",20,Point ,gekkdaf,180
65,Supply and Fixing for concealed conduit for one light point wiring with 4.0 Sqmm PVC unsheathed single core cable working for power point metal plug earth socket,"conforming to IS-694 with stranded copper conducter in and including PVC conduit of adequate size with all accessories including cutting chases and making good the disturbed surface to its original specification including MS sunk box, 3mm thick hylum sheet top cover fixed by means of brass machine screw and cap washer including size 4.0 sq mm nominal cross sectional area PVC insulated unsheathed single core multistranded copper conductor cable as earth continuity conductor connected to main switches by DBs or common earth dolly complete all as specified and directed for the following",6,Point,gekkdaf,180
66,"Supply and Fixing of point wiring using approved colour coding as per IS by using FRLS PVC 1.5 Sqmm copper cable for fixing switches, sockets, regularors, for 1 light point controlled by 1 switch","unsheathed type, alongwith 1.5 Sqmm FRLS PVC insulated stranded copper conductor cable for continous earthing in and incl PVC casing and caping with accessories having ISI mark fixed on wall surfaces by ceiling including concealed of suitable sunken box and hylum sheet",90,Point,gekkdaf,180
67,"Supply and Fixing of point wiring using approved colour coding  by FRLS PVC insulated 1.5 Sqmm copper cable for one Ceiling Fan by exhaust fan point controlled by , one way switch and regulator","unsheathed type, alongwith 1.5 Sqmm FRLS PVC insulated stranded copper conductor cable for continous earthing in and incl PVC casing and caping with accessories having ISI mark fixed on wall surfaces by ceiling including concealed of suitable sunken box and hylum sheet",20,Point,gekkdaf,180
68,Supply and Fixing of point wiring using approved colour coding by using FRLS PVC 1.5 Sqmm copper cable for one 3 pin 5 Amps switch socket outlet point controlled by 1 switch on independent board,"unsheathed type, alongwith 1.5 Sqmm FRLS PVC insulated stranded copper conductor cable for continous earthing in and incl PVC casing and caping with accessories having ISI mark fixed on wall surfaces by ceiling including concealed of suitable sunken box and hylum sheet",10,Point,gekkdaf,180
69,Supply and Fixing of point wiring using approved colour coding by using FRLS PVC 1.5 Sqmm copper cable for one 3 pin 5 Amps switch socket outlet point controlled by 1 switch on independent board.,"unsheathed type, alongwith 1.5 Sqmm FRLS PVC insulated stranded copper conductor cable for continous earthing in and incl PVC casing and caping with accessories having ISI mark fixed on wall surfaces by ceiling including concealed of suitable sunken box and hylum sheet",30,Point,gekkdaf,180
